session_id	ts	article	choice	query	question
7db40ff7abcecc9c	2017-08-09T01:14:50Z	V for Vendetta	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
87dbf8fd14f986ae	2017-08-09T01:15:13Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
7670b8a099b87225	2017-08-09T01:15:26Z	Buster Keaton	no	block buster	Would you click on this page when searching for '...'?
9b6e6049206f5ccd	2017-08-09T01:15:29Z	V for Vendetta	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
98143a47f5ec8f18	2017-08-09T01:15:57Z	V for Vendetta (film)	no	who is v for vendetta?	If you searched for '...', would this article be relevant?
fc63eb0823fc7d04	2017-08-09T01:19:06Z	Genius	no	what is a genius iq?	Would you click on this page when searching for '...'?
4fccb31fd01c142b	2017-08-09T01:19:14Z	Super Why!	no	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
26d4241017fc646f	2017-08-09T01:20:30Z	Flowers in the Attic	no	how do flowers bloom?	If you searched for '...', would this article be a good result?
f1a2d0e27b453862	2017-08-09T01:22:04Z	Ian Bannen	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
bb5902537492e6e6	2017-08-09T01:22:07Z	The Stars and Stripes Forever	yes	star and stripes	If you searched for '...', would this article be relevant?
7c375e3020beea87	2017-08-09T01:23:16Z	Super Why!	yes	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
dca046d126c2c0a0	2017-08-09T01:23:28Z	Genius	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
25c35ab1ab13ba75	2017-08-09T01:23:57Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
64fa7899d741f11b	2017-08-09T01:24:36Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
c34160fe107a8659	2017-08-09T01:26:14Z	Web search engine	yes	search engine	If you searched for '...', would this article be relevant?
77bd3b2cda902fe5	2017-08-09T01:26:17Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
40202241d2cf26e5	2017-08-09T01:28:25Z	IQ classification	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
e0b13a212980c100	2017-08-09T01:30:03Z	V for Vendetta (film)	no	who is v for vendetta?	If someone searched for '...', would they want to read this article?
711ae1936eaf6519	2017-08-09T01:30:21Z	Diss (music)	timeout	yesterday beetles	If you searched for '...', would this article be a good result?
e4ded927bf05416c	2017-08-09T01:31:26Z	Diss (music)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
431ac583399a4ba9	2017-08-09T01:32:16Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
0816210726b622b4	2017-08-09T01:33:14Z	Web search engine	timeout	search engine	If someone searched for '...', would they want to read this article?
e2bfee037e516632	2017-08-09T01:34:48Z	Stripes (film)	timeout	star and stripes	If someone searched for '...', would they want to read this article?
357855dfd826f28d	2017-08-09T01:35:17Z	Genius (website)	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
2af10e82d17bbe61	2017-08-09T01:36:59Z	Search engine optimization	timeout	search engine	If you searched for '...', would this article be relevant?
431ac583399a4ba9	2017-08-09T01:37:23Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
71efcde81c80c312	2017-08-09T01:37:57Z	List of search engines	timeout	search engine	If someone searched for '...', would they want to read this article?
384eab75023f76a6	2017-08-09T01:40:51Z	Search engine optimization	timeout	search engine	If someone searched for '...', would they want to read this article?
b0ff512eed987679	2017-08-09T01:42:57Z	Barney & Friends	no	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
b27effeb01432c00	2017-08-09T01:43:12Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
c926130f8746e3a1	2017-08-09T01:43:28Z	The Stars and Stripes Forever	timeout	star and stripes	Would you click on this page when searching for '...'?
85bc8865094593ab	2017-08-09T01:44:38Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
cbc22acec3b9a520	2017-08-09T01:45:08Z	List of search engines	timeout	search engine	If you searched for '...', would this article be relevant?
a70a93896d25ec56	2017-08-09T01:45:45Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
77bd3b2cda902fe5	2017-08-09T01:46:59Z	Fewer vs. less	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
b167aeb9ce4c6b4a	2017-08-09T01:47:13Z	Stripes (film)	no	star and stripes	Would you click on this page when searching for '...'?
9f4f46300d0086c1	2017-08-09T01:47:38Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
77bd3b2cda902fe5	2017-08-09T01:49:21Z	Fewer vs. less	timeout	10 items or fewer	If someone searched for '...', would they want to read this article?
1ea57aa573f7cc61	2017-08-09T01:49:39Z	Genius	no	what is a genius iq?	Would you click on this page when searching for '...'?
9f084eba7570d50c	2017-08-09T01:50:04Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
e05984e66526ecbb	2017-08-09T01:50:12Z	Item 47	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
1570859b8a58d875	2017-08-09T01:50:21Z	Vendetta Pro Wrestling	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
2c4142812154934d	2017-08-09T01:50:30Z	Flowers in the Attic	no	how do flowers bloom?	If you searched for '...', would this article be relevant?
629f58cb7dd61c64	2017-08-09T01:51:13Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
8105022ca358568b	2017-08-09T01:53:27Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
c2ea1be45d2ecc32	2017-08-09T01:53:51Z	Diss (music)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
96aee0e57d4ee988	2017-08-09T01:54:04Z	V for Vendetta	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
f9cfcb08b40a9a51	2017-08-09T01:54:35Z	Web search engine	timeout	search engine	If someone searched for '...', would they want to read this article?
b9bcb08eef89de97	2017-08-09T01:54:54Z	IQ classification	yes	what is a genius iq?	If someone searched for '...', would they want to read this article?
5654ca4a153c61fc	2017-08-09T01:56:14Z	Flowers in the Attic	no	how do flowers bloom?	Would you click on this page when searching for '...'?
e2ab5b65235db934	2017-08-09T01:56:42Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
41fa111635a0370f	2017-08-09T01:56:42Z	Super Why!	no	why is a baby goat a kid?	Would you click on this page when searching for '...'?
5c1961408452a2c8	2017-08-09T01:57:33Z	Ian Bannen	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
938fb670100131bc	2017-08-09T01:58:41Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be a good result?
3ccd37e2972c26c4	2017-08-09T02:01:25Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be relevant?
bfdcd40c6e1c4e80	2017-08-09T02:02:31Z	IQ classification	no	what is a genius iq?	Would you click on this page when searching for '...'?
e425ae1124b83a38	2017-08-09T02:02:36Z	V for Vendetta	no	who is v for vendetta?	If you searched for '...', would this article be relevant?
323a0f7129e91072	2017-08-09T02:02:50Z	Genius	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
0bdfae7b6e8afed6	2017-08-09T02:03:16Z	V for Vendetta (film)	yes	who is v for vendetta?	If you searched for '...', would this article be a good result?
d78931b84d2b86eb	2017-08-09T02:04:01Z	Diss (music)	no	yesterday beetles	If you searched for '...', would this article be a good result?
2384f2412d3059cb	2017-08-09T02:04:23Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
3c95ee7dfe9f4a55	2017-08-09T02:04:23Z	Ian Bannen	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
7a4b9486dde3c05b	2017-08-09T02:05:53Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be a good result?
ae6037a49de8bd29	2017-08-09T02:07:28Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
851a76b3a8b1694b	2017-08-09T02:08:57Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
74d19e5d5191dfee	2017-08-09T02:09:12Z	Diss (music)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
7a4b9486dde3c05b	2017-08-09T02:10:09Z	Stripes (film)	timeout	star and stripes	Would you click on this page when searching for '...'?
4c0924169f345b53	2017-08-09T02:10:48Z	Genius	yes	what is a genius iq?	If you searched for '...', would this article be relevant?
e16b750d2c3b47d9	2017-08-09T02:12:22Z	The White Stripes	no	star and stripes	Would you click on this page when searching for '...'?
2077d5619e3b415b	2017-08-09T02:12:58Z	The Stars and Stripes Forever	yes	star and stripes	If you searched for '...', would this article be a good result?
0c656702245a4cb6	2017-08-09T02:18:26Z	10-foot user interface	timeout	10 items or fewer	If you searched for '...', would this article be relevant?
67552c7304ad7c57	2017-08-09T02:18:48Z	List of V for Vendetta characters	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
f506c90a169fcb41	2017-08-09T02:18:50Z	Web search engine	timeout	search engine	If you searched for '...', would this article be relevant?
448991cb1ab06d1b	2017-08-09T02:18:53Z	List of search engines	timeout	search engine	If you searched for '...', would this article be relevant?
71ce312c85103b8e	2017-08-09T02:18:56Z	Goat	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
0f1594ddced146cd	2017-08-09T02:20:16Z	Buster Keaton	no	block buster	If you searched for '...', would this article be a good result?
df9540eaf54b9c29	2017-08-09T02:20:30Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
cc154e79eab120ec	2017-08-09T02:20:42Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
e425ae1124b83a38	2017-08-09T02:21:19Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
67528f8013442d9e	2017-08-09T02:22:11Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be relevant?
191bc7e6a0e6aafb	2017-08-09T02:23:30Z	Search engine marketing	timeout	search engine	If someone searched for '...', would they want to read this article?
bd581bd517ea4efc	2017-08-09T02:25:07Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
9a29bd69aa72fbd6	2017-08-09T02:26:35Z	Web search engine	yes	search engine	If you searched for '...', would this article be relevant?
225687e3364096e1	2017-08-09T02:28:15Z	The White Stripes	timeout	star and stripes	If you searched for '...', would this article be a good result?
7551bad6ace439b7	2017-08-09T02:28:49Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
311980b0c32030d3	2017-08-09T02:28:57Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
bd581bd517ea4efc	2017-08-09T02:29:00Z	Super Why!	no	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
7a996dc057dd3910	2017-08-09T02:30:28Z	V (comics)	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
13f154a0ac00d270	2017-08-09T02:32:50Z	V (comics)	yes	who is v for vendetta?	If you searched for '...', would this article be a good result?
94c6fc3f604565a1	2017-08-09T02:33:49Z	Oliver Hardy filmography	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
bb37e18a7ebfe8ec	2017-08-09T02:34:26Z	Diss (music)	no	yesterday beetles	If you searched for '...', would this article be relevant?
d8751978434e0ac9	2017-08-09T02:34:38Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be relevant?
053fe254b9736102	2017-08-09T02:34:43Z	Private language argument	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
a7b39ada4d5c3572	2017-08-09T02:35:29Z	IQ classification	yes	what is a genius iq?	If you searched for '...', would this article be a good result?
7a996dc057dd3910	2017-08-09T02:35:43Z	V for Vendetta (film)	no	who is v for vendetta?	Would you click on this page when searching for '...'?
54a3a1b01b2dcb47	2017-08-09T02:35:53Z	List of V for Vendetta characters	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
84b43aad4b012c92	2017-08-09T02:37:05Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
