session_id	ts	article	choice	query	question
9c1398f3c7bf9cf3	2017-08-17T16:56:33Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
2631278df1932113	2017-08-17T16:56:42Z	Flowers in the Attic	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
a5f0d0959222d5a8	2017-08-17T16:57:27Z	V for Vendetta (film)	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
b63fd50193cd6a8e	2017-08-17T16:57:32Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
b103d077aea58b8e	2017-08-17T16:59:27Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
a99e5a3024fb6318	2017-08-17T17:00:21Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
b3cbcc2c730fac94	2017-08-17T17:01:15Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be relevant?
c84878894551b087	2017-08-17T17:02:24Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be relevant?
ffc25f0f3e759819	2017-08-17T17:03:06Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
fa54f1449df0e742	2017-08-17T17:03:07Z	Private language argument	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
a7880d3d20a65da9	2017-08-17T17:03:41Z	The Stars and Stripes Forever	timeout	star and stripes	If you searched for '...', would this article be a good result?
058c7380d19dc66d	2017-08-17T17:04:59Z	High IQ society	timeout	what is a genius iq?	If you searched for '...', would this article be relevant?
030df61ab42f2a5a	2017-08-17T17:09:06Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
3bbb3d8228c9c319	2017-08-17T17:10:33Z	Flowers in the Attic	no	how do flowers bloom?	If someone searched for '...', would they want to read this article?
2d9327444de7ea45	2017-08-17T17:10:58Z	V (comics)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
2bf33dbbae373d66	2017-08-17T17:11:34Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
84c06ab8b0cfff87	2017-08-17T17:12:21Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be a good result?
e4d72b83b0b75f8f	2017-08-17T17:12:50Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
c0b156a79957ef08	2017-08-17T17:13:29Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
f0953dfc4599df1e	2017-08-17T17:13:35Z	Barney & Friends	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
7ffa2510131f2e9a	2017-08-17T17:16:42Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be a good result?
bffdf7b0b5b6ed19	2017-08-17T17:17:05Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
30e7499fcdaa097a	2017-08-17T17:17:29Z	IQ classification	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
71bd161ef1d37b60	2017-08-17T17:18:50Z	10-foot user interface	timeout	10 items or fewer	Would you click on this page when searching for '...'?
96943efc81d85ca4	2017-08-17T17:19:33Z	List of search engines	yes	search engine	If you searched for '...', would this article be a good result?
e66ba4ec2fa5614d	2017-08-17T17:20:41Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	If you searched for '...', would this article be relevant?
531fdf9554c64ead	2017-08-17T17:21:41Z	Buster Keaton	timeout	block buster	Would you click on this page when searching for '...'?
4568d6596318f871	2017-08-17T17:22:45Z	V (comics)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
b790eea0c6b475ba	2017-08-17T17:23:41Z	V for Vendetta (film)	yes	who is v for vendetta?	If someone searched for '...', would they want to read this article?
704ddf9650719d6b	2017-08-17T17:25:53Z	Stripes (film)	timeout	star and stripes	If someone searched for '...', would they want to read this article?
1fcf5e56863e2e96	2017-08-17T17:26:23Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be relevant?
bae9676266903af8	2017-08-17T17:27:29Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
24c4159a9cfa1e96	2017-08-17T17:28:32Z	V for Vendetta (film)	unsure	who is v for vendetta?	If you searched for '...', would this article be a good result?
e6d718a551b85766	2017-08-17T17:28:39Z	Genius (website)	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
2f4c168fce8a8b40	2017-08-17T17:28:51Z	Barney & Friends	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
5f88f7ff8a2fac89	2017-08-17T17:29:35Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
31a7ea95359798ec	2017-08-17T17:30:02Z	The Stars and Stripes Forever	timeout	star and stripes	If someone searched for '...', would they want to read this article?
6fe378c2e47cba18	2017-08-17T17:31:50Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If you searched for '...', would this article be a good result?
6c5921ca2b44f1a8	2017-08-17T17:31:53Z	Buster Keaton	timeout	block buster	If you searched for '...', would this article be relevant?
d32d7b86a4367aef	2017-08-17T17:33:28Z	Stripes (film)	no	star and stripes	If you searched for '...', would this article be relevant?
78e146f2f757110d	2017-08-17T17:33:37Z	Genius (website)	no	what is a genius iq?	If someone searched for '...', would they want to read this article?
9fd6e65b3e405dcf	2017-08-17T17:35:20Z	IQ classification	timeout	what is a genius iq?	If you searched for '...', would this article be a good result?
9ea799120f8060cd	2017-08-17T17:36:26Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
ca1271d7b11618de	2017-08-17T17:36:52Z	Search engine optimization	timeout	search engine	If you searched for '...', would this article be relevant?
e69fd887b247889b	2017-08-17T17:38:17Z	V for Vendetta	timeout	who is v for vendetta?	If you searched for '...', would this article be relevant?
2cbb7bdf3646c11c	2017-08-17T17:39:47Z	Diss (music)	no	yesterday beetles	If you searched for '...', would this article be relevant?
64e008133b4db401	2017-08-17T17:40:24Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
838cee29cafe3d03	2017-08-17T17:41:50Z	Stripes (film)	timeout	star and stripes	Would you click on this page when searching for '...'?
a226b0c9c3adc8e2	2017-08-17T17:42:23Z	How Do You Sleep? (John Lennon song)	timeout	yesterday beetles	Would you click on this page when searching for '...'?
cf84a8eac9124f6b	2017-08-17T17:43:15Z	Stripes (film)	timeout	star and stripes	Would you click on this page when searching for '...'?
1ab0e3cd48f828d8	2017-08-17T17:43:33Z	Genius	yes	what is a genius iq?	If you searched for '...', would this article be relevant?
00f9f1cdff69dec8	2017-08-17T17:45:08Z	Diss (music)	timeout	yesterday beetles	If someone searched for '...', would they want to read this article?
1fdbe93b4db94afa	2017-08-17T17:45:13Z	Goat	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
6fe378c2e47cba18	2017-08-17T17:46:25Z	Flowers in the Attic (1987 film)	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
fcc49de823a3a0e4	2017-08-17T17:47:39Z	Flower	timeout	how do flowers bloom?	If you searched for '...', would this article be relevant?
923a668805b5ee47	2017-08-17T17:48:54Z	Goat	timeout	why is a baby goat a kid?	If someone searched for '...', would they want to read this article?
94c94c07b9ef7d5c	2017-08-17T17:48:54Z	The Collected Stories of Philip K. Dick	timeout	yesterday beetles	Would you click on this page when searching for '...'?
c1c4abc0b4a256ce	2017-08-17T17:49:54Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
0f2f00d9f51619db	2017-08-17T17:50:27Z	Goat	timeout	why is a baby goat a kid?	If you searched for '...', would this article be relevant?
d5b1f123efc072d8	2017-08-17T17:50:32Z	V for Vendetta (film)	timeout	who is v for vendetta?	Would you click on this page when searching for '...'?
4a646c39758e70bf	2017-08-17T17:51:31Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
9324dec4eebe4547	2017-08-17T17:51:49Z	V for Vendetta	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
84895c63a76e17a5	2017-08-17T17:52:27Z	V (comics)	yes	who is v for vendetta?	If you searched for '...', would this article be relevant?
1b1c8f62437505a2	2017-08-17T17:52:57Z	High IQ society	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
d4f3422b289a317f	2017-08-17T17:53:14Z	IQ classification	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
6e2c6ade8394c020	2017-08-17T17:53:14Z	Search engine marketing	timeout	search engine	If someone searched for '...', would they want to read this article?
e064a5ff21be24d1	2017-08-17T17:55:07Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If someone searched for '...', would they want to read this article?
729f40e32ddb4a5e	2017-08-17T17:55:16Z	Super Why!	timeout	why is a baby goat a kid?	Would you click on this page when searching for '...'?
815d592be697ab5d	2017-08-17T17:58:00Z	Stripes (film)	timeout	star and stripes	If you searched for '...', would this article be relevant?
abb7b4bd453bddd0	2017-08-17T17:58:13Z	Search engine marketing	timeout	search engine	If you searched for '...', would this article be relevant?
ced47cfe5e26ca29	2017-08-17T17:58:55Z	Buster Keaton	timeout	block buster	If someone searched for '...', would they want to read this article?
1163aafd9addd1a8	2017-08-17T18:04:40Z	IQ classification	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
8107add8d8ca4483	2017-08-17T18:05:12Z	Tinker, Tailor	timeout	sailor soldier tinker spy	If you searched for '...', would this article be relevant?
01c84012490e3b96	2017-08-17T18:05:44Z	The Stars and Stripes Forever	unsure	star and stripes	If you searched for '...', would this article be a good result?
ce86400ebbb4421b	2017-08-17T18:05:51Z	V for Vendetta	yes	who is v for vendetta?	If you searched for '...', would this article be relevant?
ce68ebd0ed1872bd	2017-08-17T18:07:51Z	V for Vendetta (film)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
ed2a52592f7bcd6c	2017-08-17T18:10:30Z	Item-item collaborative filtering	timeout	10 items or fewer	If you searched for '...', would this article be a good result?
9211329cc6361070	2017-08-17T18:10:37Z	Flowers in the Attic	timeout	how do flowers bloom?	If someone searched for '...', would they want to read this article?
5c7e7f35a7266814	2017-08-17T18:10:51Z	V for Vendetta	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
f73e1316716d8663	2017-08-17T18:12:25Z	Flowers in the Attic	timeout	how do flowers bloom?	Would you click on this page when searching for '...'?
e26803a10b80a9f3	2017-08-17T18:13:18Z	Search engine optimization	timeout	search engine	Would you click on this page when searching for '...'?
931ee7c2b8711011	2017-08-17T18:15:50Z	High IQ society	timeout	what is a genius iq?	If someone searched for '...', would they want to read this article?
2f7bef276100c954	2017-08-17T18:17:10Z	Flowers in the Attic	no	how do flowers bloom?	If you searched for '...', would this article be a good result?
04479de0f82aea07	2017-08-17T18:17:32Z	Web search engine	timeout	search engine	If you searched for '...', would this article be relevant?
988efb0f8f254991	2017-08-17T18:17:58Z	Super Why!	no	why is a baby goat a kid?	Would you click on this page when searching for '...'?
dbe33a52c5de586f	2017-08-17T18:20:30Z	Genius	timeout	what is a genius iq?	Would you click on this page when searching for '...'?
876cdee697b6758f	2017-08-17T18:20:37Z	V for Vendetta (film)	timeout	who is v for vendetta?	If someone searched for '...', would they want to read this article?
988efb0f8f254991	2017-08-17T18:21:01Z	Super Why!	timeout	why is a baby goat a kid?	If you searched for '...', would this article be a good result?
87e286d23290e03a	2017-08-17T18:22:44Z	V for Vendetta (film)	unsure	who is v for vendetta?	If someone searched for '...', would they want to read this article?
8e4a8ec9161ae2bf	2017-08-17T18:25:49Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	Would you click on this page when searching for '...'?
2532b838ffa6d572	2017-08-17T18:26:10Z	Tinker Tailor Soldier Spy	timeout	sailor soldier tinker spy	If you searched for '...', would this article be a good result?
716bc2f6faccdbfb	2017-08-17T18:26:27Z	V (comics)	unsure	who is v for vendetta?	If you searched for '...', would this article be relevant?
